number,kase,gender,numeralized,kase_name,gender_name
60,4,1,шестьюдесятью,ablt,femn
60,5,0,шестидесяти,loct,masc
60,5,1,шестидесяти,loct,femn
61,0,0,шестьдесят один,nomn,masc
61,0,1,шестьдесят одна,nomn,femn
61,1,0,шестидесяти одного,gent,masc
61,1,1,шестидесяти одной,gent,femn
61,2,0,шестидесяти одному,datv,masc
61,2,1,шестидесяти одной,datv,femn
61,3,0,шестьдесят один,accs,masc
61,3,1,шестьдесят одну,accs,femn
61,4,0,шестьюдесятью одним,ablt,masc
61,4,1,шестьюдесятью одной,ablt,femn
61,5,0,шестидесяти одном,loct,masc
61,5,1,шестидесяти одной,loct,femn
62,0,0,шестьдесят два,nomn,masc
62,0,1,шестьдесят две,nomn,femn
62,1,0,шестидесяти двух,gent,masc
62,1,1,шестидесяти двух,gent,femn
62,2,0,шестидесяти двум,datv,masc
62,2,1,шестидесяти двум,datv,femn
62,3,0,шестьдесят два,accs,masc
62,3,1,шестьдесят две,accs,femn
62,4,0,шестьюдесятью двумя,ablt,masc
62,4,1,шестьюдесятью двумя,ablt,femn
62,5,0,шестидесяти двух,loct,masc
62,5,1,шестидесяти двух,loct,femn
63,0,0,шестьдесят три,nomn,masc
63,0,1,шестьдесят три,nomn,femn
63,1,0,шестидесяти трёх,gent,masc
63,1,1,шестидесяти трёх,gent,femn
63,2,0,шестидесяти трём,datv,masc
63,2,1,шестидесяти трём,datv,femn
63,3,0,шестьдесят три,accs,masc
63,3,1,шестьдесят три,accs,femn
63,4,0,шестьюдесятью тремя,ablt,masc
63,4,1,шестьюдесятью тремя,ablt,femn
63,5,0,шестидесяти трёх,loct,masc
63,5,1,шестидесяти трёх,loct,femn
64,0,0,шестьдесят четыре,nomn,masc
64,0,1,шестьдесят четыре,nomn,femn
64,1,0,шестидесяти четырёх,gent,masc
64,1,1,шестидесяти четырёх,gent,femn
64,2,0,шестидесяти четырём,datv,masc
64,2,1,шестидесяти четырём,datv,femn
64,3,0,шестьдесят четыре,accs,masc
64,3,1,шестьдесят четыре,accs,femn
64,4,0,шестьюдесятью четырьмя,ablt,masc
64,4,1,шестьюдесятью четырьмя,ablt,femn
64,5,0,шестидесяти четырёх,loct,masc
64,5,1,шестидесяти четырёх,loct,femn
65,0,0,шестьдесят пять,nomn,masc
65,0,1,шестьдесят пять,nomn,femn
65,1,0,шестидесяти пяти,gent,masc
65,1,1,шестидесяти пяти,gent,femn
65,2,0,шестидесяти пяти,datv,masc
65,2,1,шестидесяти пяти,datv,femn
65,3,0,шестьдесят пять,accs,masc
65,3,1,шестьдесят пять,accs,femn
65,4,0,шестьюдесятью пятью,ablt,masc
65,4,1,шестьюдесятью пятью,ablt,femn
65,5,0,шестидесяти пяти,loct,masc
65,5,1,шестидесяти пяти,loct,femn
66,0,0,шестьдесят шесть,nomn,masc
66,0,1,шестьдесят шесть,nomn,femn
66,1,0,шестидесяти шести,gent,masc
66,1,1,шестидесяти шести,gent,femn
66,2,0,шестидесяти шести,datv,masc
66,2,1,шестидесяти шести,datv,femn
66,3,0,шестьдесят шесть,accs,masc
66,3,1,шестьдесят шесть,accs,femn
66,4,0,шестьюдесятью шестью,ablt,masc
66,4,1,шестьюдесятью шестью,ablt,femn
66,5,0,шестидесяти шести,loct,masc
66,5,1,шестидесяти шести,loct,femn
67,0,0,шестьдесят семь,nomn,masc
67,0,1,шестьдесят семь,nomn,femn
67,1,0,шестидесяти семи,gent,masc
67,1,1,шестидесяти семи,gent,femn
67,2,0,шестидесяти семи,datv,masc
67,2,1,шестидесяти семи,datv,femn
67,3,0,шестьдесят семь,accs,masc
67,3,1,шестьдесят семь,accs,femn
67,4,0,шестьюдесятью семью,ablt,masc
67,4,1,шестьюдесятью семью,ablt,femn
67,5,0,шестидесяти семи,loct,masc
67,5,1,шестидесяти семи,loct,femn
68,0,0,шестьдесят восемь,nomn,masc
68,0,1,шестьдесят восемь,nomn,femn
68,1,0,шестидесяти восьми,gent,masc
68,1,1,шестидесяти восьми,gent,femn
68,2,0,шестидесяти восьми,datv,masc
68,2,1,шестидесяти восьми,datv,femn
68,3,0,шестьдесят восемь,accs,masc
68,3,1,шестьдесят восемь,accs,femn
68,4,0,шестьюдесятью восемью,ablt,masc
68,4,1,шестьюдесятью восемью,ablt,femn
68,5,0,шестидесяти восьми,loct,masc
68,5,1,шестидесяти восьми,loct,femn
69,0,0,шестьдесят девять,nomn,masc
69,0,1,шестьдесят девять,nomn,femn
69,1,0,шестидесяти девяти,gent,masc
69,1,1,шестидесяти девяти,gent,femn
69,2,0,шестидесяти девяти,datv,masc
69,2,1,шестидесяти девяти,datv,femn
69,3,0,шестьдесят девять,accs,masc
69,3,1,шестьдесят девять,accs,femn
69,4,0,шестьюдесятью девятью,ablt,masc
69,4,1,шестьюдесятью девятью,ablt,femn
69,5,0,шестидесяти девяти,loct,masc
69,5,1,шестидесяти девяти,loct,femn
70,0,0,семьдесят,nomn,masc
70,0,1,семьдесят,nomn,femn
70,1,0,семидесяти,gent,masc
70,1,1,семидесяти,gent,femn
70,2,0,семидесяти,datv,masc
70,2,1,семидесяти,datv,femn
70,3,0,семьдесят,accs,masc
70,3,1,семьдесят,accs,femn
70,4,0,семьюдесятью,ablt,masc
70,4,1,семьюдесятью,ablt,femn
70,5,0,семидесяти,loct,masc
70,5,1,семидесяти,loct,femn
71,0,0,семьдесят один,nomn,masc
71,0,1,семьдесят одна,nomn,femn
71,1,0,семидесяти одного,gent,masc
71,1,1,семидесяти одной,gent,femn
71,2,0,семидесяти одному,datv,masc
71,2,1,семидесяти одной,datv,femn
71,3,0,семьдесят один,accs,masc
71,3,1,семьдесят одну,accs,femn
71,4,0,семьюдесятью одним,ablt,masc
71,4,1,семьюдесятью одной,ablt,femn
71,5,0,семидесяти одном,loct,masc
71,5,1,семидесяти одной,loct,femn
72,0,0,семьдесят два,nomn,masc
72,0,1,семьдесят две,nomn,femn
72,1,0,семидесяти двух,gent,masc
72,1,1,семидесяти двух,gent,femn
72,2,0,семидесяти двум,datv,masc
72,2,1,семидесяти двум,datv,femn
72,3,0,семьдесят два,accs,masc
72,3,1,семьдесят две,accs,femn
72,4,0,семьюдесятью двумя,ablt,masc
72,4,1,семьюдесятью двумя,ablt,femn
72,5,0,семидесяти двух,loct,masc
72,5,1,семидесяти двух,loct,femn
73,0,0,семьдесят три,nomn,masc
73,0,1,семьдесят три,nomn,femn
73,1,0,семидесяти трёх,gent,masc
73,1,1,семидесяти трёх,gent,femn
73,2,0,семидесяти трём,datv,masc
73,2,1,семидесяти трём,datv,femn
73,3,0,семьдесят три,accs,masc
73,3,1,семьдесят три,accs,femn
73,4,0,семьюдесятью тремя,ablt,masc
73,4,1,семьюдесятью тремя,ablt,femn
73,5,0,семидесяти трёх,loct,masc
73,5,1,семидесяти трёх,loct,femn
74,0,0,семьдесят четыре,nomn,masc
74,0,1,семьдесят четыре,nomn,femn
74,1,0,семидесяти четырёх,gent,masc
74,1,1,семидесяти четырёх,gent,femn
74,2,0,семидесяти четырём,datv,masc
74,2,1,семидесяти четырём,datv,femn
74,3,0,семьдесят четыре,accs,masc
74,3,1,семьдесят четыре,accs,femn
74,4,0,семьюдесятью четырьмя,ablt,masc
74,4,1,семьюдесятью четырьмя,ablt,femn
74,5,0,семидесяти четырёх,loct,masc
74,5,1,семидесяти четырёх,loct,femn
75,0,0,семьдесят пять,nomn,masc
75,0,1,семьдесят пять,nomn,femn
75,1,0,семидесяти пяти,gent,masc
75,1,1,семидесяти пяти,gent,femn
75,2,0,семидесяти пяти,datv,masc
75,2,1,семидесяти пяти,datv,femn
75,3,0,семьдесят пять,accs,masc
75,3,1,семьдесят пять,accs,femn
75,4,0,семьюдесятью пятью,ablt,masc
75,4,1,семьюдесятью пятью,ablt,femn
75,5,0,семидесяти пяти,loct,masc
75,5,1,семидесяти пяти,loct,femn
76,0,0,семьдесят шесть,nomn,masc
76,0,1,семьдесят шесть,nomn,femn
76,1,0,семидесяти шести,gent,masc
76,1,1,семидесяти шести,gent,femn
76,2,0,семидесяти шести,datv,masc
76,2,1,семидесяти шести,datv,femn
76,3,0,семьдесят шесть,accs,masc
76,3,1,семьдесят шесть,accs,femn
76,4,0,семьюдесятью шестью,ablt,masc
76,4,1,семьюдесятью шестью,ablt,femn
76,5,0,семидесяти шести,loct,masc
76,5,1,семидесяти шести,loct,femn
77,0,0,семьдесят семь,nomn,masc
77,0,1,семьдесят семь,nomn,femn
77,1,0,семидесяти семи,gent,masc
77,1,1,семидесяти семи,gent,femn
77,2,0,семидесяти семи,datv,masc
77,2,1,семидесяти семи,datv,femn
77,3,0,семьдесят семь,accs,masc
77,3,1,семьдесят семь,accs,femn
77,4,0,семьюдесятью семью,ablt,masc
77,4,1,семьюдесятью семью,ablt,femn
77,5,0,семидесяти семи,loct,masc
77,5,1,семидесяти семи,loct,femn
78,0,0,семьдесят восемь,nomn,masc
78,0,1,семьдесят восемь,nomn,femn
78,1,0,семидесяти восьми,gent,masc
78,1,1,семидесяти восьми,gent,femn
78,2,0,семидесяти восьми,datv,masc
78,2,1,семидесяти восьми,datv,femn
78,3,0,семьдесят восемь,accs,masc
78,3,1,семьдесят восемь,accs,femn
78,4,0,семьюдесятью восемью,ablt,masc
78,4,1,семьюдесятью восемью,ablt,femn
78,5,0,семидесяти восьми,loct,masc
78,5,1,семидесяти восьми,loct,femn
79,0,0,семьдесят девять,nomn,masc
79,0,1,семьдесят девять,nomn,femn
79,1,0,семидесяти девяти,gent,masc
79,1,1,семидесяти девяти,gent,femn
79,2,0,семидесяти девяти,datv,masc
79,2,1,семидесяти девяти,datv,femn
79,3,0,семьдесят девять,accs,masc
79,3,1,семьдесят девять,accs,femn
79,4,0,семьюдесятью девятью,ablt,masc
79,4,1,семьюдесятью девятью,ablt,femn
79,5,0,семидесяти девяти,loct,masc
79,5,1,семидесяти девяти,loct,femn
80,0,0,восемьдесят,nomn,masc
80,0,1,восемьдесят,nomn,femn
80,1,0,восьмидесяти,gent,masc
80,1,1,восьмидесяти,gent,femn
80,2,0,восьмидесяти,datv,masc
80,2,1,восьмидесяти,datv,femn
80,3,0,восемьдесят,accs,masc
80,3,1,восемьдесят,accs,femn
80,4,0,восемьюдесятью,ablt,masc
80,4,1,восемьюдесятью,ablt,femn
80,5,0,восьмидесяти,loct,masc
80,5,1,восьмидесяти,loct,femn
81,0,0,восемьдесят один,nomn,masc
81,0,1,восемьдесят одна,nomn,femn
81,1,0,восьмидесяти одного,gent,masc
81,1,1,восьмидесяти одной,gent,femn
81,2,0,восьмидесяти одному,datv,masc
81,2,1,восьмидесяти одной,datv,femn
81,3,0,восемьдесят один,accs,masc
81,3,1,восемьдесят одну,accs,femn
81,4,0,восемьюдесятью одним,ablt,masc
81,4,1,восемьюдесятью одной,ablt,femn
81,5,0,восьмидесяти одном,loct,masc
81,5,1,восьмидесяти одной,loct,femn
82,0,0,восемьдесят два,nomn,masc
82,0,1,восемьдесят две,nomn,femn
82,1,0,восьмидесяти двух,gent,masc
82,1,1,восьмидесяти двух,gent,femn
82,2,0,восьмидесяти двум,datv,masc
82,2,1,восьмидесяти двум,datv,femn
82,3,0,восемьдесят два,accs,masc
82,3,1,восемьдесят две,accs,femn
82,4,0,восемьюдесятью двумя,ablt,masc
82,4,1,восемьюдесятью двумя,ablt,femn
82,5,0,восьмидесяти двух,loct,masc
82,5,1,восьмидесяти двух,loct,femn
83,0,0,восемьдесят три,nomn,masc
83,0,1,восемьдесят три,nomn,femn
83,1,0,восьмидесяти трёх,gent,masc
83,1,1,восьмидесяти трёх,gent,femn
83,2,0,восьмидесяти трём,datv,masc
83,2,1,восьмидесяти трём,datv,femn
83,3,0,восемьдесят три,accs,masc
83,3,1,восемьдесят три,accs,femn
83,4,0,восемьюдесятью тремя,ablt,masc
83,4,1,восемьюдесятью тремя,ablt,femn
83,5,0,восьмидесяти трёх,loct,masc
83,5,1,восьмидесяти трёх,loct,femn
84,0,0,восемьдесят четыре,nomn,masc
84,0,1,восемьдесят четыре,nomn,femn
84,1,0,восьмидесяти четырёх,gent,masc
84,1,1,восьмидесяти четырёх,gent,femn
84,2,0,восьмидесяти четырём,datv,masc
84,2,1,восьмидесяти четырём,datv,femn
84,3,0,восемьдесят четыре,accs,masc
84,3,1,восемьдесят четыре,accs,femn
84,4,0,восемьюдесятью четырьмя,ablt,masc
84,4,1,восемьюдесятью четырьмя,ablt,femn
84,5,0,восьмидесяти четырёх,loct,masc
84,5,1,восьмидесяти четырёх,loct,femn
85,0,0,восемьдесят пять,nomn,masc
85,0,1,восемьдесят пять,nomn,femn
85,1,0,восьмидесяти пяти,gent,masc
85,1,1,восьмидесяти пяти,gent,femn
85,2,0,восьмидесяти пяти,datv,masc
85,2,1,восьмидесяти пяти,datv,femn
85,3,0,восемьдесят пять,accs,masc
85,3,1,восемьдесят пять,accs,femn
85,4,0,восемьюдесятью пятью,ablt,masc
85,4,1,восемьюдесятью пятью,ablt,femn
85,5,0,восьмидесяти пяти,loct,masc
85,5,1,восьмидесяти пяти,loct,femn
86,0,0,восемьдесят шесть,nomn,masc
86,0,1,восемьдесят шесть,nomn,femn
86,1,0,восьмидесяти шести,gent,masc
86,1,1,восьмидесяти шести,gent,femn
86,2,0,восьмидесяти шести,datv,masc
86,2,1,восьмидесяти шести,datv,femn
86,3,0,восемьдесят шесть,accs,masc
86,3,1,восемьдесят шесть,accs,femn
86,4,0,восемьюдесятью шестью,ablt,masc
86,4,1,восемьюдесятью шестью,ablt,femn
86,5,0,восьмидесяти шести,loct,masc
